text,label
"I LOVED GOOD TIMES with the rest of many of you. I love reading INTELLIGENT and INSIGHTFUL commentary. The writers on THIS show were fantastic and the Actors were beyond TALENTED. To answer Strawberry22 (the neatest commentary to the other superior and positive commentary)...What happened was that James was killed in an accident (I believe I remember that it was a trucking accident or car accident) and it was the saddest episode (when it first aired and I was a tiny thing...it was so sad to me..).<br /><br />Florida and the Children actually get out of the projects and EVEN become neighbors with Willona (Wilnona) and that is how the very last show ended.<br /><br />ALL of the children achieved their dreams and found opportunity in each of their dreams. It was a wonderful ending and I cried because I was happy for them and the show seemed so realistic that I actually believed in their fate. I hope that this kind of ending rings true in actually for many.<br /><br />A great show and many other great shows followed including Benson and The Jeffersons. This was an awesome period for African-American television and the best writers were awesome at that time. TV LAND is Awesome for the memories and I just LOVE it because I cannot STAND the junk that we are watching today. SOMEBODY...bring back the 1970s and 1980s quickly...your intelligent viewers are a dying breed out here and we need better material.<br /><br />Love, a TV LAND original sitcom junkie of the 70s and 80s (as they sing in ""ALL in the Family""...those were the days......",1
"A Nightmare on Elm Street: The Dream Child<br /><br />This is a bad movie. There's no escaping it. I love the series and I think Freddy is probably the best character ever in horror movies. But even being a fan I can't help but see this movie is mediocre.<br /><br />There's not even an effort to build an interesting story and strong characters. By now they had just given up. They don't even try. They are the production of course, hoping for a few more easy dollars.<br /><br />The story doesn't grab your attention. Its so simple it's almost absent.<br /><br />Alice, a survivor from part 4 is now pregnant. Freddy is coming back through the baby's dreams. At the beginning we learn that to stop him Alice must find his mother. And that's it. <br /><br />The story advances slowly since there's so little plot meaning it turns pretty boring after a few minutes of bad dialogues and awful acting. In fact that's the only scary thing, the acting, since the deaths are not even slightly cool. <br /><br />The characters are so uninteresting we couldn't care less for them.<br /><br />The girls are as unattractive as possible. The whole cast reminded me of a bad amateur theatre group. I've seen better actors in school plays. It's embarrassing really.<br /><br />Lisa Wilcox still manages to bring some class to this. She is beautiful, sexy and has some talent. But the material just didn't let her shine. What a pity.<br /><br />Stephen Hopkins work is nowhere close to Renny Harlin´s brilliant direction in Dream Master. He tries some imaginative shots near the end but that tension Harlin and Craven created so well in the previous movies is no where to be found.<br /><br />The Dream Child is just another unimaginative sequel. It's the kind of movie that give horror series a bad name. <br /><br />The end for the once scary Freddy. It's too sad to see him now. A clown that's not funny. A bad joke. Goodbye Freddy.",0
"This movie is one of my all time favorites. Cary Grant, Victor McLaglen, and Douglas Fairbanks Jr...what a cast. Not to mention Sam Jaffe as Gunga Din. Drama, action, adventure and comedy all rolled up into one. The final battle scene still to this day gives me chills and the ending always leaves me in tears. If you haven't seen it, I'd strongly recommend it.",1
"Well, I have to agree with the critics on this one, who all said ""leave it alone."" Why they had to make this re-make of the 1960 ""Psycho,"" I don't know. My guess is they wanted to reach a new audience and thought color and modern-day actors were the answer, since those were the main changes. The dialog was the same and the story the same.<br /><br />On one hand, I applaud them for not making this over with a lot of profanity and nudity and making it a sleazy film. Yet, if they were going to keep everything the same, why bother when you weren't going to improve on Tony Perkins, Janet Leigh and the original cast?<br /><br />Did they honestly think Vince Vaughn was going to be as good or better than Perkins? Are you kidding? Ann Heche, with her short mannish-haircut, is going to be better than Leigh? I don't think so!<br /><br />Yes, the colors were pretty in here but it's the black-and-white photography that helped make the 1960 version so creepy to begin with. It's perfect for the story, not a bunch of greens and pinks! Once again, I guess the filmmakers were banking on an audience that never saw the original.<br /><br />This was just a stupid project that never should have gotten off the ground.",0
"I was a bit scared to watch this movie due to its rates. But living in Italy titles like this never ever come across and I love step so much that I decided to give it try. And how surprised I was! The story is different from any other dance-movie I've seen lately, with a deeper meaning than just ""winning"". It's touching and well written and well directed. Raya is such a strong character, I love the fact that she never doubts herself, she's so mature and focused and AWARE of her TALENT (and what talent Rutina Wesley has, my jaw dropped in the final dance scene). The way she pursues her dream and refuses to let anything stop her is, honestly, inspiring. Also, the fact that she's not the typical super-hot chick (see Jessica Alba, Briana Evigan, Jenna Dewan, Zoe Seldana...) makes her really appealing and real. Seriously, why is this movie rated so low? You can understand between the first 5 minutes that it's a good work. Really good actually. I even cried at the end of the movie. And the dancing routines are just sick.",1
"I don't know much about Tobe Hooper, or why he gets his name in the title, but maybe he shouldn't have bothered. As another commenter mentioned, there isn't really enough horror or erotica to bring in fans of either genre. The plot is incoherent, the Sade sequences are gratuitous, and most of the acting is so-so. Englund was doing his best with weak material, and Zoe Trilling has a really great bottom, but neither is enough to carry this film. This one's a tape-over. Grade: F",0
"Let me just say I loved the original Boogeyman. Sure, it's a flawed clichéd 80s horror movie, but hey those types are fun to watch! And plus it gave us something a bit different. So I gladly bought it and to my surprise this movie came along with it (only copy they had actually) so I thought ""Eh, what the hell"" and bought it. Mistake #1. So that night I felt in the mood to watch a movie (I actually bought tons that day) and figured this was the shortest out of all the ones I bought so I'll just watch this and hit the sack. Mistake #2. Yes, I have heard how bad it was but I was willing to take a chance.<br /><br />So a few minutes into the movie and there's the first flashback. I think nothing of it at first. Then the new footage with the prediction of the chick in the bathtub and I'm kinda liking the direction it's going in. Then the next flashback which is a bit longer and I'm sitting there thinking ""Yes I've seen the first Boogeyman! I know what happens so move along!"" Then the next one comes up and I figure screw it and fast forward through it. Then the final one (Maybe I fast forwarded through the explanation but why was she lying topless on the mirror? At least she could've shown them!) and I decide to fast forward through it and then the climax and the movie was over! WTF? What happened to the prediction stuff? What happened to the long hair dude (Did he tap that or what?)? And more importantly what kind of weed was the writer and director smoking when making this awful POS??!!! And what was the point? Was Annie just having flashbacks of what happened in the first movie? Or was the stuff from the first movie just happening at the same time as this? The latter could make sense because the stabbing of Pantyhose Face happened in 1978 according to the characters in this movie and it was 15 years later. Wait a minute, no it wouldn't! Because Lacey (who the movie questionably renamed Nancy! Is Uli too dumb to remember his movie characters' names?) would be 20 years old since she was 5 when that happened and not only is she married to someone who looks 30ish but also has a kid who looks around 7 and 10! Did she get around during middle school? And also why would Pantyhose be after Annie? What connection does she even have with the characters of the original movie? And a BIG HUGE MOVIE MISTAKE I found in this movie is that when the doctor is writing in his notebook does anyone notice that he's just SCRIBBLING? Wow, how professional, Doc! So, what is the explanation for all of the questions I asked above? IT'S A POINTLESS MOVIE WITH NO THOUGHT PUT INTO IT AT ALL! I will try to find a copy of the original movie that comes with just that movie and that's it (Maybe a couple of extra features, any Special Edition of it yet?). Then I will return this DVD and hopefully this review and all the others will prevent those who haven't seen it from seeing it thus making movie stores get rid of it and this movie may not exist anymore! Please let that be so! Sorry this review is so long. I'm just angry at this movie I had to vent somehow",0
"Director F.W. Murnau wisely stuck with the silent film medium he knew so well to cover this story of native islander life in the South Seas. The documentary style works very well for the first half of the movie. The landscapes are beautiful, and the daily life activities of the islanders are interesting to watch. The film loses momentum, though, when it begins to concentrate more on the narrative story of two doomed lovers. The storyline just never gets that interesting, despite being handled well by Murnau. Won an Academy Award for best cinematography, although the award probably should have been for best scenery. You can't really credit the DP for getting to shoot in such a beautiful location.",0
"Prot (Kevin Spacey) is a mental hospital patient who claims to be native to a distant planet called K-PAX. His psychiatrist, Dr. Mark Powell (Jeff Bridges) tries to help him, all the while trying to understand Prot and find out if he is really from K-PAX.<br /><br />This movie doesn't really fall into any particular genre. One big part of K-PAX is drama/ science-fiction, another part fantasy, plus, add to that a dash of comedy and you begin to get what K-PAX is all about. The story (as you see above) isn't too complicated or deep, but it still offers some good twists and turns of the plot that may still surprise you as they did me. No special effects or graphics accompany this movie, and there's no need to have them, the music in the film is great however. A techno soundtrack along with a terrific piano piece makes K-PAX sound sci-fi and makes certain scenes intriguing.<br /><br />Kevin Spacey is the heart of the movie and plays a very convincing alien (Prot) from the planet K-PAX, emotional with great facial expressions, Spacey does a fine job in the lead role. Jeff Bridges is Dr. Powell, that aids and attempts to understand Prot. Bridges is also excellent in his part. Bridges and Spacey fit together very well and they should, after all, they've both had a lot of experience. The wife of Dr. Powell is Rachel Powell, played by Mary McCormack. McCormack plays her part well, showing the frustration from having her husband gone and so dedicated to his patient. Alfe Woodard plays Dr. Powell's coworker Claudia Villars, we don't really see Claudia too much, but overall she puts in an alright performance.<br /><br />K-PAX is rated PG-13 for ""a sequence of violent images, and brief language and sensuality"", and that covers it. As far as ""violent images"" go, we don't see too much. A few people that have quite a bit of blood on them, but that's all. Language is as follows: 1 ""f"" word (wow, only one!), 11 ""s"" words, and a few uses of the Lord's name in vain. Not too bad really. The ""sensuality"" part is just from when Prot explains to Dr. Powell how reproduction works on K-PAX, nothing terrible, just something about it feels like ""having your nuts in a vice."" Not too bad on the content level for a PG-13 movie, it could have been a lot worse.<br /><br />In conclusion, K-PAX is not a bad movie. It won't stun you, but it is enjoyable and kind of fun to watch. It has some funny parts, sad parts, really sad parts, and, well you know what I mean. It's a story of a mental hospital patient, what do you expect? All in all a good rent for those of you looking for a good drama that you can kick back and relax to, K-PAX is a well done movie.<br /><br />Bonus! If you've seen this movie already, like it, and are thinking about getting the DVD, I would highly recommend it. It has loads of extras to look through, and even an alternate ending and deleted scenes. 8/10",1
"If I was British, I would be embarrassed by this portrayal of incompetence. A protection agent of the Special Branch unable to defend herself against a sick, unarmed and untrained assailant? The Home Office sends a single ""Science Adviser"" to investigate a possible Level Four biohazard, and that ""Advisor"" doesn't have the sense to wear even a mask and gloves? Totally unprotected London police officers working side by side with technicians in full biohazard suits? The ""Advisor"" and his bodyguard bearding the lair of a sociopathic doctor experimenting on human subjects without any backup? Puh-leeze! One wonders whether the producers could not afford to hire any technical advisers or if, for some arcane reason, they consciously decided to portray the principals as hopelessly incompetent. Even my wife, who has no background in either medicine or law enforcement, was rolling her eyes in disbelief. After the first episode, I was discouraged; now that I have seen two episodes, I give up.",0
"My friend gives me these 3 huge boxes. ""They're laserdiscs of Flash Gordon serials,"" he says. ""I'm gonna have some giant coasters,"" I say. But not so. This serial rocks. (But I had to whine & moan to almost everyone I knew to find a laserdisc player for em).<br /><br />There is really a little of everything in this serial: There are lion-men, hawk-men, shark-men, Earthmen, & I guess you'd call em Mongo-men. The sets & costumes combine, Greek, Roman, Oriental, Egyptian and there's even armour like English knights. Awesome costumes. And some of it was a riot. Those horrible tights with shorts over em worn by Zarkov are beyond description. And the guys in the furnace scene seem to be wearing boxers.<br /><br />It's also funny the way they renamed the octopus to an octosack, the orangutan to orangapoid, and the tiger to a tigron. There's even a dragon (a Godzilla-like creature who threatens Flash on a couple of occasions before being killed off).<br /><br />You like the Invisible Man? This has got you covered. You like sword fights, wrestling (both animals & men), fist fights? Plenty for any taste. We have an underwater city, a sky city, a city on top of a mountain, and tonnes of secret passages and caves.<br /><br />Hokey effects? Massive amounts. The sky city is supported by radium furnaces stoked like old-time steamships. The rocketships are ""powered"" by fireworks and have constant backfires and/or humming noises. Lots of wires are visible holding things up (like food when Flash was invisible and of course rocketships). There's clouds out in space, but none around the earth when viewed from Mongo. ""Giant"" lizards show up briefly. Fighting sea creatures supposedly threaten Flash & co. on the way to the shark-men's underwater city. The ""gadgets"" in Dr. Zarkov's lab crack me up. And they seem to be the same ones no matter what lab he's in (he worked in Ming's lab and Vultan's).<br /><br />And yeah, we have romance. Everyone wants Dale; Ming, Vultan, Flash. But at least one person wanted Princess Aura (Prince Baron) just not the person she would have preferred. In fact, it seems a lot of the sub-plots concern intrigue on the part of Princess Aura to try to win Flash.<br /><br />Man I think the characters are awesome. That fat, horse-laughing, King Vultan was hilarious. How he managed those wings was pure artistry. And Ming! What can I say about Ming? He was perfect. They should have had him for the emperor in Starwars. Ming has got to be my favourite character in this serial. Princess Aura was quite a little character too. And she pulled it off nicely. I think she's a better actress than Dale Arden by a long shot. Even the sneaky high priest had a distinctive role. Zarkov was good, but not the strongest character---and he always stood in the background during fight scenes holding Dale. Now we get to Flash: Flash, of course, was the strong point, the leader, the hero---and he did it well. Crabbe is a good actor and this role fit him perfectly.<br /><br />After watching this, I think I know where George Lucas got the main idea for Starwars. Watch this, you'll see what I mean.<br /><br />If you ever considered watching an old serial (or any serial for that matter), this should be your first choice. The only reason I didn't give this one a 10 is because of a few story holes that could have been fixed easily, the way the giant lizards seemed just tacked in there, and a couple of weak characters (king of shark-men & king of lion-men).",1
"Horrible Horrible movie, i still can't believe my friend talked me into seeing this! No plot, bad acting, unfunny scenes, and very very stupid dialogue. All i have to say is that this movie is the worst movie i have seen and it's worse than Halloween III which i gave 0 stars too. So i give it 0 stars and a 0 out of 10, well on here a 1, but you get the point.",0
"Yet another example of what British cinema can achieve: a simple story, told and acted well. Brenda Blethyn gives a layered and warming performance as the recently widowed and financially straitened Grace, ably assisted by a solid supporting cast. The ""quirky small town"" card gets played to the hilt, similar to many TV series and films that have come from the British Isles in recent years (Ballykissangel, Hamish Macbeth and others come to mind). Like the forementioned, this film makes use of some ravishingly beautiful rural scenery, in this case the wet and wild Cornish coast.<br /><br />Some viewers might find wholesale acceptance of cannabis use a bit challenging, others might find the ending just a little too cute and safe. But it's an enjoyable spliff, to be sure.",1
"Very silly movie, filled with stupid one liners and Jewish references thru out. It was a serious movie but could not be taken seriously. A familiar movie plot...Being at the wrong place at the wrong time. An atrocious subplot, involving Kim Bassinger. Very robotic and too regimented. I have noticed that Al Pacinos acting abilities seem to be going downhill. A troubleshooter with troubles , but nothing more troubling than Pacinos horrible Atlanta accent. Damage control needs to fix this damage of a film. OK my one liners are bad, but not as bad as the ones in this film. This movie manages to not only be boring but revolting as well. Usually a revolting film is watchable for the wrong reasons. This movie is unwatchable. I did manage to sit through this. The plot ,if written a tad bit better, with , perhaps a little better acting and eliminating the horrendous subplot,and even dumber jokes, could have pulled this thriller out of the doldrums. What we are left with is a dull, silly movie that made sure it was drilled into our heads that Eli Wurman was Jewish. An embarrassment to all the good Jewish folk everywhere.",0
"As predictable as a Hallmark card, but not without merit, The Rookie makes for a solid outing. Dennis Quaid, the most reasonable jock actor working today, is absolutely perfect as the science teacher turned baseball player Jimmy Morris. The film is never dumbed down for the children, as would be expected from a G rated film. As a sports film, The Rookie is one of the best I have seen since Any Given Sunday.",1
"Only a 9/10 from me, a perfect ten would have been if there was more of a plot to the movie, but nevertheless Moonwalker to this day remains a fun fest of music, dance and entertainment. Beginning with the montage of video clips from Jackson's long career, it reminds the viewer of just why he is often regarded as 'The King of Pop'. From his hit 'I want you back' to 'We are the World' the multi-award winning charity record for the benefit of Africa. Following this a short movie of sorts, although lacklustre in an Oscar winning script, nonetheless provides a fantastic and entertaining drama for the audience. Ending with a perfect (sexy!) rendition of 'Come Together'. Something the whole family can watch and enjoy.",1
"After Watergate, Vietnam and the dark days of the Nixon and Jimmy Carter eras, what the world needed was a good old-fashioned chapter-play hero taking on venomous serpents and evildoers in the America of 1936 or the jungles of South America in a series of fantastic cliffhanging adventures. Unfortunately what it got in 1975 was Doc Savage, The Man of Bronze. Perhaps the best that can be said of legendary producer George Pal's final film is that his often beautifully designed but sadly flat adaptation of Kenneth Robeson's pulp-paperback novels probably had George Lucas and Phil Kaufman leaving the theatre and saying to each other ""We can do better than that,"" and adding a bullwhip, a battered Fedora and some much needed character flaws to the mix.<br /><br />A big part of the problem is that Doc Savage is in many ways even harder to write for than Superman  explorer, adventurer, philanthropist, a scientific and intellectual genius in the bronzed bleach-blonde bulletproof muscle-bound body of a Greek God (or rather the form of TV's Tarzan, Ron Ely, a rather dull Charlton Heston clone here), there's simply nothing he can't do and, more damagingly, nothing that can harm him. The man is the virtual incarnation of Hitler's Aryan ubermensch (no surprise that the DVD is only available in Germany!), albeit with all-American values. And just in case there should ever be anything he's overlooked (not that there ever is) he has not one but five sidekicks in his entourage, the (less than) Fabulous Five. A chemist, an electrician and even an archaeologist I can accept, and at a stretch I could possibly even go as far as to see the possible need for a construction engineer, but what kind of hero takes a criminal lawyer with him on his adventures? In reality Doc's brain trust were probably added because with the hero so tiresomely invulnerable and practically perfect in every way  even Kryptonite wouldn't put a dent in him - there needed to be someone at risk in the stories, though with the exception of Paul Gleason they're all so horribly badly cast and overplayed (as are most parts in the film) you'd happily kill them all off during the opening titles. The villains fare no better, with Paul Wexler exuding all the menace of a geography teacher as Captain Seas, Scott Walker (no, a different one) delivering one of cinema's worst accents (is it meant to be Scottish, Irish, Welsh, Greek, Pakistani or some nationality no-one has ever heard of?) while Robyn Hilton's Marilyn Monroe-ish dumb blonde moll gives Paris (no relation) a run for her money in the untalented bimbo stakes.<br /><br />Even with those drawbacks, this should have been much better than it is considering the various ingredients  lost tribes, a pool of gold, a dogfight with a biplane and a deadly poison that comes alive, all wrapped up in a quest to discover why Doc's father was murdered. Unfortunately it's a question of tone: in the 60s and 70s pulp superheroes weren't brooding figures prone to state-of-the-art action scenes and special effects but were treated as somewhat comical figures of low-budget camp fun with action scenes quickly knocked off on the cheap almost as an afterthought, the films aimed purely at the matinée market: you know, for kids. There have long been rumours that the original cut was more straight-faced  and certainly much of the camp value has been added in post-production, be it the Colgate twinkle in Doc's eye, the comical captions identifying various fighting styles in the final dust-up with Captain Seas or Don Black's gung-ho lyrics to John Philip Sousa's patriotic marches  but plenty was in the film to begin with. After all, it's hard to see how one of the villain's underlings making phone calls from a giant rocking crib was ever intended as anything other than a joke that falls flat, while Doc's explanation to Pamela Hensley of why he never dates girls could be a scene written for Adam West's Batman. Instead, the funniest moments are usually purely unintentional, such as Doc displaying his sixth sense by, er, bobbing his Adam's apple.<br /><br />Perhaps an even bigger problem is that, while promising on paper, the action is handled in an almost relentlessly mundane fashion, be it chasing a native assassin on the rooftops of New York skyscrapers or escaping from a yacht full of bad guys. Even the winning notion of animated glowing green snakes swirling through the air as they poison their victims fails to raise any enthusiasm from director Michael Anderson: having demonstrated their own invulnerability a couple of scenes earlier, Doc manages to dispatch them with no more than a chair and an electric fan by simply pulling the curtains on them.<br /><br />Still, aside from Doc's various vehicles all stamped with his logo and looking more moulded plastic than bronze, the production design is often rather handsome even if it is very obviously L.A. standing in for New York while Fred Koenekamp's cinematography ensures the film often looks good despite the low budget. And it's good to see a superhero movie that doesn't spend most of its running time on an origin story, though one is left with the suspicion that Doc sprang fully formed from the loins of Zeus himself.<br /><br />It's a film I'd really like to like more, but it just feels like 100 minutes of lost opportunities. No wonder Doc Savage, The Arch Enemy of Evil, the sequel so optimistically promised in the end credits, never happened.",0
"As long as you keep in mind that the production of this movie was a copyright ploy, and not intended as a serious release, it is actually surprising how not absolutely horrible it is. I even liked the theme music.<br /><br />And if ever a flick cried out for a treatment by Joel (or Mike) and the MST3K Bots, this is it! Watch this with a bunch of smart-ass wise-crackers, and you're in for a good time. Have a brew, butter up some large pretzels, and enjoy.<br /><br />Of course, obtaining a copy requires buying a bootleg or downloading it as shareware, but if you're here on the IMDb, then you're most likely savvy enough to do so. Good luck.<br /><br />And look for my favorite part....where Dr. Doom informs the FF that they have 12 hours to comply with his wishes....and he actually gestures the number ""12"" with his finger while doing so....it's like ""Evil Sesame Street""....hoo boy.<br /><br />...and of course Mrs. Storm declaring ""Just look at you....the Fanstastic Four"" is just so heartwarming....you'll laugh, you'll cry.....<br /><br />So if you love schlocky Sci-Fi, this one's Fantastic For you!",0
"Though I saw this movie years ago, its impact has never left me. Stephen Rea's depiction of an invetigator is deep and moving. His anguish at not being able to stop the deaths is palpable. Everyone in the cast is amazing from Sutherland who tries to accommodate him and provide ways for the police to coordinate their efforts, to the troubled citizen x. Each day when we are bombarded with stories of mass murderers, I think of this film and the exhausting work the people do who try to find the killers.",1
"Long on action and stunt work, but so short on character delineation and development that it failed to hold our interest. Not always easy to figure out which side a character is on and who's doing what to whom.",0
"This is a great film for McCartney's and Beatles fans!A splendid time is guaranteed for all.The audience (feat some celebrities such as Nicholson ,Cuzak,Michael Douglas) is ,as always,quite amazing:from small children to old campaigners of the sixties.They know the words to all the songs by heart ,and some of them are crying when Paul breaks into ""blackbird"" ""yesterday "" ""all my loving"" and all the treasures of his catalog (who ,except John Lennon and Dylan ,can claim such a repertoire?).There are two particularly moving moments:<br /><br />-The double tribute to Lennon and Harrison;first ""here today"" performed solo (the title was included in ""tug of war"" 1982 and was its best track),then ""something"" when Paul uses an ukulele.<br /><br />-""The long and winding road"" rendition,a key moment,when Paul's voice cracks ,as he is moved to tears by the hearts the members of the tour crew hold in front of the stage.<br /><br />I remember,in the early seventies ,when people used to despise Paul ,cause he was not involved in politics,as his ex-partner was.They had to change their mind for Paul is a committed artist: ""fame is great cause it allows charity"".The film shows different aspects of Paul's activities ,an artist who is anything but selfish.",1
"I LOVED this flick when it came out in the 80's and still do! I still quote classic lines like ""say it again"" and ""you said you'd rip my balls off sir"". Ron Leibman was hot and very funny! Although it was underrated and disowned by MAD, I have to say that this little gem will always be a treasure of mine and a movie that I would take with me if sent to a deserted island! I only wish that someone would release the DVD because my VHS tape is about worn out! If you like cheesed out comedy, this is definitely for you and should be considered a cult classic! It is military humor at it's best and worse! Rent it if you can't own it!",1
"Babs Johnson (Divine) lives in a trailer with her son Crackers, her daughter Cotton and her mother Edie (Edie Massey). She's in competition with a couple named Connie and Raymond Marbles (Mink Stole, David Lochary) to be named the filthiest person alive. The film shows their attempts to outdo each other.<br /><br />This film is very much NOT for everyone. It's a in your face no holds barred assault in bad taste. Crackers has sex with a woman with a live chicken between them while his sister watches; the Marbles pick up female hitchhikers, impregnate them, keep them chained in the basement and sell the babies to lesbian couples; Divine and family have a party which includes cannibalism etc etc. It's disgusting but, in a way, not unwatchable. It's SO over the top and is so unapologetic about it that it's kind of fascinating. As director John Waters might say, it's bad taste done well. Also it's kind of amusing to watch--the acting is so wretched (especially by Massey) that you just watch it in disbelief. A friend laughed out loud at how bad Massey was (she improved in later pictures).<br /><br />This is NOT for people who are easily offended. Even though it's over 30 years old it's STILL shocking. However if you have an open mind and can take a lot of extreme behaviour this is a must-see. The only part that really was too much is what Divine does at the very end.",1
"""The Journey"" is a romantic version of the cold war. It's about an English woman (Deborah Kerr) trying to smuggle her former love, a Hungarian scientist (Jason Robards, Jr.), out of Hungary during the Hungary Revolt in 1956. She's on board a bus with thirteen other international people who are trying to get out of Hungary through the Austrian border.<br /><br />Of course, the bus gets stopped by the Russians for a security check. The Russian officer-in-charge (Yul Brynner) becomes attracted to the English woman (Deborah Kerr)and delays the trip. Of course, the Russian officer knows the truth about the Hungarian scientist posing as a British citizen, but he decides not to arrest the scientist because he is waiting for the English woman to come to him. Of course, this all sounds absurd, but it is a fun movie to watch. Despite the romantic flow of dialogue between Mr. Brynner and Ms. Kerr, which seems inappropriate in the situation that they are in, the movie becomes suspenseful and interesting. The good acting overrides some of the silly dialogue. Perhaps, some people involved in the Hungarian Revolt would not appreciate this movie; they would consider it a piece of fluff. <br /><br />This is my favorite Yul Brynner role. He speaks with his own, masculine voice and is very attractive, especially when he becomes vulnerable. This is Deborah Kerr's second time working with Yul Brynner since they made ""The King and I"" in 1956. They make a very attractive couple. Too bad they never worked again. This was the second sexy role Ms. Kerr took since ""From Here to Eternity"". Despite the fact that Ms. Kerr was wearing heavy winter clothes throughout the movie, she was very beautiful and sensual. <br /><br />The fine supporting cast was headed by Jason Robards, Jr., in his first film role. Some of the international cast were recognizable, like for instance, Robert Morley from England. However, the rest of the actors, I have never seen before or since, were just great in the movie. In the background, it was fun to see Senta Berger, as one of the maids, speak a few lines of Hungarian. A few years later in 1966, she was in a movie, ""Cast a Giant Shadow"", with Yul Brynner as his leading lady. She is still working today.",1
"After all these years of solving crimes, you would've expected criminals to know that they can't afford making mistakes with him, especially not with regards to talking much. This time<br /><br />Columbo goes to college, and actually explains his entire technique, but for some reason the murderer still doesn't pay enough attention. However, this still creates wonderful scenes and delightful dialogues.",1
"Hong Kong filmmaker Chang Chang Ho's 1972 martial arts movie epic ""Five Fingers of Death"" is widely considered by a great many film experts and kung-fu movie fanatics to be the martial arts movie that started it all.<br /><br />Being released in 1972, it was phase-two of the three-step process that would lead to the explosion of martial arts movies in the West - ""Billy Jack"" (1971), with its famous Hapkido showdown in the park, was released the year before, and Bruce Lee starred in ""Enter the Dragon"" (1973) two years later, thereby solidifying martial arts movies' place in Western cinema.<br /><br />But what is all the hoopla about regarding ""Five Fingers of Death""? The movie, with its terrible dubbing, explosive (if not highly improbable) action sequences and technical flaws and all, has a plot, albeit a very thin one. Chih-Hao (the late Lo Lieh) is a young and dedicated student of Chinese gong-fu who is selected to represent his school in an upcoming martial arts tournament. His teacher offers to allow him to self-train in the ""Iron Fist"" style of fighting, a style so deadly that it could very easily kill a man with only one blow.<br /><br />Additionally, Chih-Hao's arrival at the school coincides with a violent conflict with a rival school, its students, and a trio of murderous heavy hitters from Japan. Before you know it, a major setback threatens Chih-Hao's training, and his ability to represent his beloved school in the upcoming tournament.<br /><br />Let me just say that ""Five Fingers of Death"" is in fact the movie that started it all. As another viewer mentioned, ""Five Fingers of Death"" helped to set a lot of standards in martial arts movies over the next three decades - Asian, European, and North American martial arts movies. Such standards include the dedicated student, the learning of patience and endurance, conflicts between rival schools, the intense ethnic animosity between the Chinese and Japanese, and learning a system of fighting for that good old-fashioned action movie motive: revenge. ""Five Fingers of Death"" would also serve as a major influence on American filmmaker Quentin Tarantino's ""Kill Bill"" movies (Tarantino borrows quite liberally from this project, among many others, just so you know).<br /><br />The acting is pretty good, considering the fact that this is a martial arts movie from the early 1970s, the best of which is Lo Lieh. As the atypical student of the martial arts, his performance is quite groundbreaking, though upon first glance at this movie you wouldn't really know it because of how that particular character arc has been done to death so many times over the years. He's quite humble in his acting, doing anything he can to persevere over his enemies and not fight them in anger or stoop to their level of stupidity or arrogance. Also, when he suffers his major setback, it does make your heart sink a little bit because it's so brutal and you wonder if he's going to recover enough to realize his life-long ambition.<br /><br />""Five Fingers of Death"" is a classic in every sense. It's by no means perfect, and viewers would be crazy to expect something on the caliber of the ""Godfather"" of martial arts movies. What it does offer you is the ultimate example of Eastern hand-to-hand combat from the time before Eastern cinema was a major fixture in the West.<br /><br />7/10<br /><br />P.S.: ""Enter the Dragon"" Bolo Yeung also appears as the Mongolian street fighter near the beginning of the film.",1
"This is one of the best horror movies i've seen in a while. An eerie abandon house, interesting characters, gore and a twisted plot. Who could ask for anything more in a horror movie? It is pretty predictable for the most part but then again most horrors you can figure out within the first 10 minutes so I won't hold that against it. The music, camera angles and so forth are excellent. The sets are well make and very convincing. There was pretty much no subplots however, it being a horror movie too many alternate plots only take away from what were wanting from a horror anyhow... To be scared... This one keeps it pretty simple and does just that. If I were to compare it to any other movie I would say it reminded me of the remake of Texas Chainsaw Massacre. Definitely a horror movie lover must see.",1
"""A Guy Thing"" may not be a classic, but it sure is a good, funny comedy. The plot focuses on Paul (Jason Lee), who wakes up the morning after his bachelor party with no memory and Becky (Julia Stiles) lying naked in his bed. Before he can figure out what happened, he rushes Becky out of his apartment because his fiance Karen (Selma Blair) is coming. After that, as you could imagine, chaos ensues.<br /><br />Almost every single scene in ""A Guy Thing"" delivers loud laughs. The funniest moments come from when Paul imagines what could happen if he tells Karen. Selma Blair is a truly talented comedian, and the worst thing about this film is that she goes underused. Although, she turns out to be more funny than Stiles' character, who actually isn't that interesting. Of course, not every comedy is perfect.<br /><br />As I said, ""A Guy Thing"" is no classic, but it's not bad either, 7/10.",1
"...but I've seen better too.<br /><br />The story here is predictable--a film crew trying to film a horror movie in a place where murders occurred. Three guesses what happens. This isn't a total bomb--the cast is fairly good with pros John Ireland, Faith Domergue and John Carradine giving the best performances. It's reasonably well-made--for a low budget film. Just don't expect any nudity, swearing, blood OR gore (the film has a very mild PG rating). I was never totally bored--it's OK viewing on a quiet night. I saw it on video--it was a HORRIBLE print--very dark and some scenes were impossible to see. Still I didn't hate it and it does have a cool ending which surprised me--basically nothing happens up till then so it catches you off guard. Worth seeing but only if you're a horror film completest.",0
